CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER,CLUSTER_KMEANS,CLUSTER_AGGLOMERATIVE,CLUSTER_DBSCAN,CLUSTER_GMM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
C13586,1516.547224,1.0,565.61,0.0,565.61,0.0,1.0,0.0,1.0,0.0,0,17,1500.0,857.794499,1136.557523,0.0,12,1,1,1,0,5,1.5572097619088658,0.6147040018747142,-3.342649524313527,1.3472253173341187,0.728536853677252,-0.41612270126218176,-0.577873095121528,-0.694441503080367
C13587,5055.816826,1.0,126.68,0.0,126.68,1854.786122,0.333333,0.0,0.25,0.75,12,4,5500.0,1368.530409,1320.825093,0.0,12,0,0,0,0,3,-3.1709514236010308,2.6151660831406445,-0.34952117183844955,1.1094609285961416,-0.2789731445053995,0.7986031592107182,-0.5068700463890227,-0.57985522546017
C13588,10092.23573,1.0,8710.72,6799.79,1910.93,0.0,1.0,0.75,0.833333,0.0,0,83,18000.0,4557.360839,2831.402596,0.0,12,1,1,1,0,5,3.7506088712422683,3.8324382899144753,-1.2992802041199119,-1.1294620703965177,0.6878194373747524,0.9203302957017219,1.178737573057733,-0.4856862204873553
C13589,2447.872198,1.0,2108.56,1563.4,545.16,0.0,0.916667,0.416667,0.916667,0.0,0,14,7000.0,730.926311,718.232165,0.0,12,1,1,1,0,5,3.0057450476970833,1.6521876683485925,-1.5021449568322542,-0.6503104508080952,0.11377707700691253,0.7412461927519535,0.6326817239876757,-0.08081227478475948
C13591,1040.419338,1.0,307.92,0.0,307.92,18.616675,1.0,0.0,1.0,0.083333,1,17,1000.0,340.87911,3332.992542,0.0,12,1,1,0,0,3,0.1672219372406771,1.1034406157823025,-3.5696513433642454,1.7468017133359435,-0.03041526813088023,-0.16816116762169528,-0.8155251689250599,-0.02111276997685805
C13592,951.675294,1.0,0.0,0.0,0.0,1090.520215,0.0,0.0,0.0,0.272727,3,0,1200.0,178.362607,340.410195,0.0,11,0,0,0,0,9,-4.586763922002703,-1.0860017178296346,-0.9224428632671995,0.24719955253115491,-0.24888928998692358,-0.9204253635102048,-0.0645930236023466,0.7819973966818272
C13593,4315.123399,1.0,3927.58,2238.34,1689.24,0.0,1.0,0.416667,1.0,0.0,0,21,11000.0,1518.432988,1317.32547,0.0,12,1,1,1,0,5,3.3841911068982258,2.502092230281873,-1.513365344314304,-0.5055027292544949,0.3596926953154024,1.0490287192536298,0.8573537287641937,-0.5259459738336139
C13594,5998.431562,0.909091,0.0,0.0,0.0,7120.317519,0.0,0.0,0.0,0.083333,2,0,8500.0,1629.632001,1613.203482,0.0,12,0,0,0,0,9,-4.841100109995591,0.5018791327075987,-0.10243851815594351,-0.10962162180630408,1.4534475385362116,0.7612496201212513,0.9080596535066197,-0.24022133732360607
C13596,4345.879999,1.0,0.0,0.0,0.0,5114.886055,0.0,0.0,0.0,0.166667,5,0,5000.0,1035.564747,1546.857439,0.0,12,0,0,0,0,2,-5.125040838537221,0.5973057994369444,-0.5425385540235288,0.04568654650353636,1.1071498845673804,0.2765857177363815,0.5037612145026267,0.12046871428935244
C13597,2280.447419,1.0,1681.78,1219.0,462.78,0.0,1.0,0.25,0.916667,0.0,0,21,7500.0,1398.406343,513.533438,0.0,12,1,1,1,0,5,3.0433108736863645,1.5119262473372133,-0.9917765860228319,-0.20539443999938198,0.5424037419930486,0.5725645867947876,0.5202293626089642,-0.32284719718484
C13598,2104.961701,0.727273,4115.95,230.5,3885.45,9358.071183,0.833333,0.166667,0.666667,0.916667,20,59,8000.0,15172.58535,778.239214,0.0,12,0,0,0,-1,4,-0.23353423645789348,4.609067977547012,2.992592577977752,2.009880943256076,-1.0995126676567561,1.3542814082707142,-1.5485147162100235,-0.741336259685928
C13599,3146.619037,1.0,161.44,161.44,0.0,1293.405174,0.166667,0.166667,0.0,0.333333,5,3,4000.0,888.223787,746.243829,0.0,12,0,0,0,0,3,-2.5482566507968887,1.8184684089949508,0.005365446828786468,-1.1884572855036928,-0.4409347162035868,0.13440276675809695,-0.5367056821176233,-0.01152033256198134
C13600,9993.352521,1.0,0.0,0.0,0.0,3299.665576,0.0,0.0,0.0,0.5,10,0,14500.0,2580.47736,2902.819273,0.0,12,0,0,0,0,2,-5.435796056712497,1.5519137396788247,0.19532192243164564,0.10722594334273222,1.431076382694168,1.0618137797232412,1.2531226830591784,-0.28619402340364664
C13601,1755.193192,1.0,0.0,0.0,0.0,1657.887522,0.0,0.0,0.0,0.166667,5,0,1800.0,310.988036,627.613135,0.0,12,0,0,0,0,2,-4.76751365767749,-0.4296745926338301,-1.1251262236197315,0.06132576623684409,0.5491334874205825,-0.45597416810630503,-0.22244423752876474,0.6984152097137403
C13602,387.646975,1.0,2900.84,900.6,2000.24,0.0,1.0,0.416667,1.0,0.0,0,54,7500.0,2581.347865,179.407624,0.333333,12,1,1,1,0,0,4.337833986448741,1.1535731460880128,0.9860662904290481,0.6239497453074985,0.8355180027043156,-0.041668425553354156,0.4883646266693763,0.21880025832613256
C13603,3443.287685,1.0,500.0,500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,1073.265004,872.760983,0.0,12,1,1,1,0,5,0.48441971772995257,0.16684583267092776,-1.1143370509679023,-2.877079976552017,0.8905313159653838,0.343473119405763,0.3755863348070677,-1.5655553483885143
C13604,1765.502751,1.0,2129.44,2129.44,0.0,506.593406,0.5,0.5,0.0,0.083333,2,6,4450.0,1893.259541,472.608761,0.0,12,1,1,0,0,3,0.08400130870196758,2.197563929223507,0.9997267959793191,-2.123126921660517,-0.6176684100616769,-0.06191632846515281,-0.648003371267729,0.0013711444841138442
C13605,43.775427,1.0,523.64,523.64,0.0,0.0,1.0,1.0,0.0,0.0,0,15,6500.0,492.097703,172.889643,0.75,12,1,1,1,0,0,2.84258168960069,-0.5256525872844148,1.2312447433067923,-1.7763770975990925,0.3464880586221293,-0.5436104792813375,1.6015512640092777,2.1833726109130334
C13606,98.418953,0.555556,0.0,0.0,0.0,2327.566908,0.0,0.0,0.0,0.444444,15,0,1500.0,2535.544366,62.281239,0.25,9,0,0,0,-1,1,-3.8488487817231034,-2.0773651058232225,4.094087110520245,1.428813642615202,-0.7242263734584399,-1.580755278987407,-0.35517906900855933,-0.47654591162615784
C13607,758.188531,1.0,0.0,0.0,0.0,305.653048,0.0,0.0,0.0,0.166667,2,0,1950.0,388.247865,245.555646,0.0,12,0,0,0,0,2,-3.6597716120317916,-1.5720388207444247,-0.2165034534150323,0.0011984758290469152,0.8664744202810213,-0.38742970280711037,0.05079423787923469,0.7982312028072356
C13608,2341.505917,1.0,1231.59,390.05,841.54,0.0,1.0,0.083333,1.0,0.0,0,26,7600.0,1218.749713,572.244747,0.0,12,1,1,1,0,5,2.8216953679378705,1.2868692297991067,-1.3495225901124295,0.40491381812465355,0.6920298866204774,0.7908786398066368,0.5868187626282543,-0.49825078767440917
C13610,10124.47214,1.0,4795.49,2006.02,2789.47,0.0,1.0,0.666667,1.0,0.0,0,87,15000.0,2552.784306,2780.902332,0.0,12,1,1,1,0,5,3.4368899411811578,3.5564756830587894,-1.8914806553573378,-0.5828208219608714,0.681246633536183,0.9715275315209968,1.25244050104783,-0.2783681125516441
C13611,134.786311,1.0,515.42,137.0,378.42,0.0,1.0,0.25,1.0,0.0,0,32,2000.0,166.24989,170.243513,0.0,12,1,1,1,0,5,2.8115797366641813,-0.5305424230206878,-1.5224928115765568,0.714029933724973,-0.40327490634945545,0.2397518748288343,0.029910076737517593,1.3631757658109123
C13612,1225.201454,1.0,1842.64,1842.64,0.0,0.0,0.583333,0.583333,0.0,0.0,0,8,1200.0,2326.84606,996.543357,0.0,12,1,1,1,0,5,1.4986450938675695,1.1804828336791648,-1.540998655254617,-2.890506425176794,0.25309243883050025,-1.6849634778156743,-1.0950279423912284,-0.34854137657050355
C13613,190.650694,1.0,1954.08,776.49,1177.59,0.0,1.0,0.583333,1.0,0.0,0,64,4000.0,2012.696604,177.147238,1.0,12,1,1,1,0,0,4.529305234938571,0.6626990991630165,1.3334355918897405,0.9956627739936358,0.8538412440697947,-0.9041712423352268,0.7294430806819658,1.148395740784719
C13614,3788.416968,0.857143,718.06,608.02,110.04,6348.57393,0.857143,0.428571,0.428571,0.571429,19,9,7500.0,294.502943,1107.881169,0.0,7,0,0,0,-1,4,-1.6559666500660715,3.4788311183870433,0.5236588184913281,0.5566563202803406,-4.28864852324973,0.18489730689827474,1.7228373260290482,-0.5499368549002474
C13615,73.353928,0.4,0.0,0.0,0.0,380.852744,0.0,0.0,0.0,0.1,2,0,1200.0,1035.473514,84.740732,0.5,10,0,0,0,0,1,-2.6896431008928476,-3.440721748409619,2.727456802775415,0.818227869958206,-0.0915594584106706,-1.0946806258250383,-0.126460868154737,-0.1373601724762833
C13616,1123.476228,1.0,933.38,497.6,435.78,2721.894656,0.666667,0.416667,0.583333,0.5,13,21,4000.0,339.284273,442.797661,0.0,12,0,0,0,0,3,-0.6424085159689985,2.9158057393562107,0.4409351465631435,0.7002949320955912,-1.9259625291302542,1.0524560242538414,-0.5315898384043882,1.4160164443347418
C13617,1323.270862,1.0,0.0,0.0,0.0,681.498916,0.0,0.0,0.0,0.25,7,0,1500.0,848.816024,326.93747,0.0,12,0,0,0,0,2,-4.391168681171469,-0.6244391998520283,-0.2658439303100881,0.20253991608541108,0.9110816137314364,-1.0066497966787147,-0.6243235121503923,0.4807805081422137
C13618,14.289109,0.909091,275.21,0.0,275.21,0.0,1.0,0.0,1.0,0.0,0,18,7500.0,384.69094,96.596385,0.6,12,1,1,1,0,6,2.8737268731390944,-1.7560390810307875,0.3248065855317978,2.167080867886728,0.8421988306860372,0.7425930260836464,1.0477376372431335,0.6225615305780037
C13619,791.778273,0.818182,0.0,0.0,0.0,3058.096526,0.0,0.0,0.0,0.416667,7,0,3000.0,2877.697274,255.198463,0.142857,12,0,0,0,0,9,-4.3005192488432495,-0.5979273972544125,2.354280987890037,0.7608659813145233,1.066591795439556,-0.3026380350543258,-0.4093998567781521,0.22635962078467936
C13620,536.104848,1.0,8591.31,8008.5,582.81,0.0,0.916667,0.666667,0.166667,0.0,0,14,1000.0,8390.497243,659.502436,0.416667,12,1,1,1,0,6,3.849509712440871,1.66760879421487,0.3907771433283436,-1.3485160599366004,0.3883616190738147,-2.0608964809215675,-1.3615736676184294,-0.45169166095375646
C13621,228.925466,1.0,2084.18,2084.18,0.0,0.0,1.0,1.0,0.0,0.0,0,28,1000.0,2034.867192,195.590094,1.0,12,1,1,1,0,0,3.4472875778669536,0.16074493888743033,1.4585414288165826,-1.6818238061235573,0.39240758303385487,-2.6396525293164674,-0.1619674404109028,1.6884322127005915
C13622,3193.320102,1.0,1887.25,1103.23,784.02,0.0,1.0,0.833333,1.0,0.0,0,48,10500.0,8817.138726,662.651314,0.166667,12,1,1,1,0,5,3.811541962142307,2.5418356959360677,0.528657186622366,-0.23200306380936292,1.4497064213951316,-0.19875880766761705,0.8927231303164053,-0.007807209033308308
C13623,1283.032349,1.0,0.0,0.0,0.0,75.783817,0.0,0.0,0.0,0.166667,2,0,1500.0,398.772365,749.765219,0.0,12,0,0,0,0,2,-3.752566059708529,-1.206271092988768,-1.6345878600436659,-0.33093671354710785,1.112341118370257,-0.7273054491447609,-0.024046209585257765,0.4312168847466196
C13624,31.107711,0.272727,230.0,0.0,230.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4500.0,1314.252082,134.541185,1.0,12,1,1,1,0,6,1.9263385071695767,-3.1099204207047486,2.0941387044232402,0.3857092574060069,0.9019008585617365,0.799106285655336,-0.1931338392013483,-1.4075247623647926
C13625,41.301246,1.0,655.79,655.79,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6000.0,685.985441,185.521414,1.0,12,1,1,1,0,0,3.054908426436954,-0.4761874847771597,1.5750581547266367,-1.6997380453587034,0.47629182962282596,-0.8091287885437105,1.5731230327934016,2.0697297333426286
C13626,2077.343786,1.0,479.94,195.0,284.94,344.256221,0.75,0.25,0.666667,0.166667,4,13,2500.0,619.598735,576.194268,0.0,12,0,0,0,0,3,-0.20840595766921033,2.191794990543519,-1.0482825519785346,0.5133232534974881,-0.7121707816499874,0.04400486230386085,-0.7634102299574447,0.5182682090147732
C13627,3822.394483,1.0,2239.1,1789.7,449.4,0.0,1.0,1.0,0.666667,0.0,0,39,5300.0,944.21011,919.346978,0.0,12,1,1,1,0,5,3.015110820501991,2.448419499058792,-1.7260766264710046,-1.3281224789453523,0.10281283259397463,-0.07196864003108401,0.6202036334879152,0.7425929040168046
C13628,2966.034939,1.0,0.0,0.0,0.0,1607.410863,0.0,0.0,0.0,0.25,17,0,3500.0,770.65505,789.628075,0.0,12,0,0,0,0,2,-4.94917834669731,0.21772275894398632,-0.41026215000454863,0.15323923606300757,0.8592147921030675,-0.05379015385349271,0.132001334058213,0.38428899886971657
C13629,6046.821082,1.0,502.48,502.48,0.0,3143.218022,0.2,0.2,0.0,0.2,2,3,9000.0,2034.824228,1372.663864,0.0,10,0,0,0,0,4,-2.0753637328415375,2.637569623526167,0.5219079324155782,-1.5292864324631685,-1.0899625955974896,0.12741924155647677,0.6705950444830169,-1.3110272784233596
C13630,868.044414,1.0,8443.97,7506.99,936.98,1637.416111,1.0,1.0,0.583333,0.25,6,46,9000.0,7793.279324,233.662599,0.909091,12,1,1,0,0,4,2.6027021267700787,3.9541416405089573,4.152345501091067,0.6063082826832487,-0.36097544213584104,-0.45511597529998815,0.012025565811134382,1.0954928820070116
C13631,1861.08737,1.0,1752.06,1417.18,334.88,0.0,0.916667,0.583333,0.666667,0.0,0,32,3500.0,737.941555,437.075647,0.0,12,1,1,1,0,5,2.88849202780904,1.4610171318419636,-1.4246542356007834,-0.8717606654242689,0.03576765559432003,-0.18333632363577393,0.12944669882531848,0.5364966474708934
C13632,5944.084692,1.0,0.0,0.0,0.0,584.439061,0.0,0.0,0.0,0.416667,7,0,6000.0,1523.589544,2416.455868,0.0,12,0,0,0,0,2,-4.971013921302085,0.8373311352166617,-0.8655484204689237,-0.12118603536814479,1.4113318302124291,0.2125918931513069,0.6779174666787078,-0.20162742784091342
C13633,909.164049,0.454545,200.0,200.0,0.0,3213.624456,0.083333,0.083333,0.0,0.416667,13,1,4000.0,149.396413,714.634361,0.0,12,0,0,0,0,4,-2.732645739735158,0.5513005494380074,0.8247695065326365,-1.190733200211351,-2.2139392296440943,2.1503321555083392,-1.0264623147803908,-0.12128940481074138
C13634,152.983848,0.375,0.0,0.0,0.0,451.815934,0.0,0.0,0.0,0.125,1,0,1200.0,54.712966,123.051387,0.0,8,0,0,0,-1,1,-3.6018768283209215,-3.6169173497871694,0.2599142038831622,0.26883776321330916,-2.4855139625823948,-0.2649440914662077,0.868327531758202,-0.09845088943565428
C13635,3682.715337,1.0,0.0,0.0,0.0,789.024025,0.0,0.0,0.0,0.416667,16,0,4200.0,980.81081,6604.763658,0.0,12,0,0,0,0,1,-5.256132228979141,0.9541577022961094,-1.223335225998231,-0.013179355570747743,1.0398731657197735,0.4193499685593178,0.5580219477790016,-0.003928844274642187
C13636,3124.579024,1.0,1620.09,1199.92,420.17,3440.35465,0.833333,0.666667,0.25,0.166667,8,27,3600.0,4563.851228,1920.9573,0.083333,12,0,0,0,0,3,-0.2776977573653212,4.273812099847119,0.2876416541828585,-0.21700345948113922,-0.701950923034121,-0.13337878641139192,-0.7868276110315521,0.45569867117472684
C13637,1677.722492,1.0,3088.18,1480.64,1607.54,0.0,1.0,1.0,1.0,0.0,0,50,4100.0,1669.635458,459.391698,0.0,12,1,1,1,0,5,3.8364888869937523,2.190577053617954,-0.8182513157435539,-0.4956288217617633,0.1469107726424085,-0.2389352606630336,0.20235477599023582,0.764446932438941
C13638,149.139346,1.0,1415.42,182.0,1233.42,0.0,1.0,0.083333,1.0,0.0,0,26,6000.0,1186.629453,163.029483,0.916667,12,1,1,1,0,0,3.9383568433235845,-0.0641625682863416,0.8316404875060124,1.5279513260557709,0.9281046484348322,-0.08577587092181452,0.820412883191244,0.24771830671066372
C13639,4379.07132,1.0,45.84,0.0,45.84,2191.862613,0.166667,0.0,0.083333,0.333333,8,2,5500.0,2005.913978,1371.456622,0.0,12,0,0,0,0,3,-3.3014840353277983,1.780737012025984,-0.21375985967100578,0.5013544837214899,0.43747801639066236,0.6183222175727539,-0.26223178772105227,-0.7725096097098892
C13640,273.243365,1.0,2308.58,0.0,2308.58,0.0,1.0,0.0,1.0,0.0,0,44,7500.0,2453.347527,189.381014,0.25,12,1,1,1,0,0,3.5916094732985258,0.1737886608094931,0.34731583048412157,2.021224494300444,1.2942770442667135,0.45242378826386787,0.3339047978507318,-0.7998708284552711
C13641,555.340226,1.0,621.03,534.33,86.7,0.0,0.416667,0.333333,0.166667,0.0,0,9,10500.0,347.749694,188.666431,0.0,12,1,1,1,0,5,1.9715253783963194,-0.17907068271382134,-0.2565452847290503,-1.6691990541126205,0.31648240949736933,0.9315069797984348,0.9780752823842905,0.1683755486096
C13642,612.311544,1.0,1115.0,715.0,400.0,0.0,0.333333,0.166667,0.083333,0.0,0,4,1800.0,1407.537644,188.77787,0.0,12,1,1,1,0,5,2.055504702872258,-0.20938094815546476,-0.20828094432764194,-1.3993687581895773,0.41534077148716464,-0.774282156328129,-1.113473325272884,-0.9347850329021494
C13643,1811.87843,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1,12,1700.0,1147.826125,1998.400995,0.0,12,1,1,0,0,3,-0.11044955924221234,1.7333464079181131,-2.481180005305692,1.221119252755837,0.028823618051891615,0.016352995203263082,-1.0807564985145945,-0.940936674125667
C13644,3012.642667,1.0,6999.56,6999.56,0.0,0.0,1.0,1.0,0.0,0.0,0,81,3500.0,5446.940305,573.86773,0.166667,12,1,1,1,0,8,3.075374098543166,2.492973990100637,0.11229887462752798,-2.775806183490124,0.6472361486182313,-1.7140331833499636,-0.18454141098254107,0.33582295121859534
C13645,4175.826879,1.0,0.0,0.0,0.0,9968.184827,0.0,0.0,0.0,0.909091,110,0,10500.0,1083.433387,1000.206323,0.0,11,0,0,0,0,9,-5.815472914297879,1.2090970866116293,1.108502636924626,0.6906618195105181,0.0360268828604902,0.8551525194381193,1.234249659917928,0.18444703135129414
C13646,444.021111,0.545455,0.0,0.0,0.0,1101.192457,0.0,0.0,0.0,0.166667,3,0,1000.0,191.491371,243.991341,0.0,12,0,0,0,0,1,-4.091918175962195,-2.182708402676931,-0.08946835905792214,0.14358822820886383,-0.30751908390639515,0.20841521361796153,-0.9397798728281915,0.8123842107034198
C13647,3690.855584,1.0,0.0,0.0,0.0,5737.671452,0.0,0.0,0.0,0.583333,23,0,9500.0,8907.704166,798.162634,0.090909,12,0,0,0,0,9,-5.104779436507223,1.224475307095731,2.4520214791155683,0.7592134719584852,1.6841611719985081,0.16760721657889616,0.4138361713232624,-0.26835044245573536
C13648,4025.646358,1.0,0.0,0.0,0.0,1189.418695,0.0,0.0,0.0,0.25,3,0,5650.0,1138.104685,1210.778254,0.0,12,0,0,0,0,2,-4.6230112089847,0.21312555337113656,-0.40940907081723454,-0.08273923941754796,1.3404797739388015,0.2871392757121879,0.7255554751154963,0.05049723586160611
C13649,2754.527855,1.0,0.0,0.0,0.0,145.998161,0.0,0.0,0.0,0.083333,1,0,3000.0,606.80074,1064.070359,0.0,12,0,0,0,0,2,-3.86769068291348,-0.7085597533594488,-1.5495953662136193,-0.47935793642585306,1.524025149843162,-0.33296779164565155,0.49576863051278564,0.07164039921771953
C13650,40.069534,0.909091,833.29,833.29,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7000.0,766.596225,112.992397,0.3,12,1,1,1,0,6,2.9812685459055843,-0.4219714003440761,1.564473593755558,-2.187501779223714,0.1541639711413,-0.29395936720245336,0.8546733209489166,1.5625639111387808
C13651,2183.58965,1.0,381.1,381.1,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,2400.0,1052.994297,929.718593,0.0,12,1,1,1,0,5,0.4887682333123278,0.4421143202100858,-1.8224436022535628,-2.5310037681365243,0.7360704823319258,-0.889854082993595,-0.16160143466461008,-0.35188858344326696
C13652,4752.694271,1.0,0.0,0.0,0.0,3473.011991,0.0,0.0,0.0,0.833333,36,0,5000.0,2662.805022,2683.218557,0.0,12,0,0,0,0,2,-5.996937864149829,1.7303990372581604,0.04815075455492204,0.5039333316057951,0.8107490899362421,0.22122614972397667,0.11921924911235403,-0.007765370281677612
C13653,5555.173827,1.0,6613.09,3594.45,3018.64,0.0,1.0,1.0,1.0,0.0,0,119,9500.0,5503.365097,1340.151555,0.0,12,1,1,1,0,5,4.049274610083937,3.575112483778572,-0.8521328552412449,-0.6890945933970883,0.7135877296276485,0.15708107792163806,0.6850893157463827,0.04877947777316508
C13654,1515.473846,1.0,862.44,0.0,862.44,2402.323391,1.0,0.0,1.0,0.083333,2,12,5000.0,5908.136491,412.289836,0.166667,12,1,1,0,0,4,0.4110061544664651,2.192843766792454,1.2751256363265782,2.7117294896078623,0.5082211046481875,0.3453075660832449,-0.6996463933138606,-0.7786083888345326
C13655,6744.845686,1.0,4.44,0.0,4.44,19862.87844,0.25,0.0,0.166667,0.416667,11,3,16500.0,21440.29866,1350.823356,0.1,12,0,0,0,0,4,-4.070250993607031,2.2522150678331596,2.4660294576377,1.1962121329479118,1.8232369213788222,0.6338923488562755,0.6177488239998563,-0.673389296663754
C13656,6930.14958,1.0,0.0,0.0,0.0,1710.197063,0.0,0.0,0.0,0.166667,2,0,7500.0,1915.638655,1787.885357,0.0,12,0,0,0,0,2,-4.74525773156638,0.6557416930488966,-0.5810749619544291,-0.211882198196578,1.7260992814794929,0.2697767494351585,0.8615090768376381,-0.330801875980626
C13657,98.6782,0.818182,540.0,540.0,0.0,0.0,0.75,0.75,0.0,0.0,0,9,1700.0,364.533707,169.369886,0.125,12,1,1,1,0,5,2.0943556701475226,-1.0595854607782142,0.09958201982187194,-2.2233597522390176,-0.45483628229192924,-0.5656668755400039,-0.1765306091262061,1.3893628622126895
C13658,663.415354,1.0,608.18,608.18,0.0,929.641923,0.333333,0.333333,0.0,0.25,9,6,2700.0,614.998015,237.022164,0.0,12,0,0,0,0,3,-1.0751867573149976,1.3091126009504854,1.1133657788179723,-1.2880616359434993,-1.2011958008838692,0.03160535547848609,-0.9259836634214801,0.7876227487606253
C13659,896.619803,1.0,128.86,0.0,128.86,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,1606.846759,927.291416,0.0,12,1,1,1,0,5,0.04730756760455537,-0.8117476752008256,-2.1580316105222184,-0.4256879024962228,1.2873564150034504,-0.8142691177224762,-0.8293178107639739,-1.3870575647407033
C13660,2820.576665,0.818182,0.0,0.0,0.0,10717.89195,0.0,0.0,0.0,0.583333,11,0,7000.0,9602.278174,937.556314,0.142857,12,0,0,0,0,9,-5.142878933886337,0.9419463582346256,2.5698088423036305,0.8194457055115691,1.4375955014065944,0.2661978613676617,0.0794036724506857,-0.38988240295188026
C13661,1077.019958,1.0,465.9,398.1,67.8,272.884393,1.0,0.416667,1.0,0.333333,6,33,1200.0,360.977324,259.240426,0.0,12,1,1,0,0,3,0.1138044615922386,2.2182602670409852,-0.9840881308291292,1.050040754280074,-1.3632374827688143,-0.6701751578457582,-1.2532705453693922,1.7478079074311834
C13662,2654.354521,1.0,256.68,40.4,216.28,1845.164653,0.833333,0.25,0.75,0.25,23,14,4000.0,5175.714855,1084.89841,0.083333,12,0,0,0,0,3,-0.9965961311460042,3.2088135238874265,0.5850862807497282,1.495428791783556,0.028710282877686222,0.06135890987578967,-0.6521973896177082,0.1755221056854045
C13663,21.789565,0.333333,0.0,0.0,0.0,273.882354,0.0,0.0,0.0,0.166667,1,0,1200.0,574.484351,30.624751,1.0,6,0,0,0,-1,1,-2.354123501856154,-4.448339342008023,3.8548631748071593,1.4981055059160362,-1.9397371465592537,-2.590381554658938,1.536175138999229,-0.915562241737448
C13664,264.261791,1.0,175.0,0.0,175.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,152.787605,213.203947,0.0,12,1,1,1,0,5,0.8873162208404497,-1.875388085097361,-2.106086403066902,0.3295428337483504,0.1324135926724261,-0.2359022298822429,-0.5813027539581357,0.10855903697634273
C13665,1188.102086,1.0,0.0,0.0,0.0,1984.802386,0.0,0.0,0.0,0.25,6,0,1800.0,2122.721313,360.708968,0.090909,12,0,0,0,0,9,-4.387586604272314,-0.395541192391767,0.8436103215538893,0.5009391793588719,1.231914675317389,-1.032295323383046,-0.5533018210955418,0.31531207468816813
C13666,2317.222844,1.0,741.02,741.02,0.0,1101.246941,0.583333,0.583333,0.0,0.166667,2,11,8200.0,1047.497885,574.751651,0.0,12,0,0,0,0,3,-0.6292069650353619,2.340251723228583,0.9348717781056858,-1.7180151318215202,-0.6223718237921615,0.6299456042136947,0.31664692404641165,0.7962627270063508
C13668,1012.295263,0.8,627.51,627.51,0.0,2169.972526,0.5,0.5,0.0,0.4,5,5,4000.0,304.899075,257.215964,0.0,10,0,0,0,0,4,-1.3562667314599266,1.5147899279892398,1.2922365991594882,-1.2694748898881951,-2.778068429410076,0.21940884452345485,0.11856290142516801,0.45995075694139137
C13669,1330.716005,1.0,1043.64,0.0,1043.64,0.0,1.0,0.0,1.0,0.0,0,12,1300.0,1210.930138,1598.490579,0.0,12,1,1,1,0,5,1.7810257423315796,0.853796412796118,-3.4065451549629353,1.2909538949207566,0.6276517118120057,-0.4344325986873165,-0.8694361148039365,-1.0950159645017252
C13670,5983.285834,1.0,4170.04,4020.04,150.0,2359.135053,0.75,0.75,0.416667,0.583333,17,23,7000.0,2974.801874,3232.760835,0.0,12,0,0,0,0,3,-0.5573258135650843,5.4013726997475935,0.200694884738058,-0.6185654921866838,-1.4607614214402656,0.7425377540798462,-0.5166967510299347,0.3605118029142321
C13671,2822.483318,1.0,1203.05,780.13,422.92,3521.075329,0.583333,0.5,0.166667,0.583333,10,16,8500.0,4359.919494,624.012723,0.083333,12,0,0,0,0,3,-0.6920683770366685,3.8671600724157127,2.2031838138076405,0.04582507170497098,-0.7190935578432935,0.6074947293715404,-0.4247344920445338,0.25832699480417065
C13672,6231.293492,1.0,0.0,0.0,0.0,9423.621866,0.0,0.0,0.0,0.5,7,0,10500.0,7690.562242,1730.102644,0.083333,12,0,0,0,0,9,-5.338171787458023,1.5205543585382129,1.4554778180810672,0.5049685703053957,1.7267557389738029,0.39233233388102307,0.7304086375455304,-0.41497383697935886
C13673,2681.041081,1.0,0.0,0.0,0.0,1865.578447,0.0,0.0,0.0,0.083333,1,0,7000.0,2806.574314,698.295365,0.0,12,0,0,0,0,2,-4.047365413108737,-0.18813769090171054,0.7596832387209294,-0.027462333836133945,1.8998820006914199,0.21600744751260448,0.7768717741146449,-0.1879870409779238
C13674,158.657744,0.909091,752.0,752.0,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,865.171658,161.710712,0.0,12,1,1,1,0,6,1.6128056875645014,-1.1086188105609291,0.4071696808128526,-2.38493658076235,0.1740758667898913,-0.35775126655896283,-0.6120879406317158,-0.2983870766035742
C13675,4359.963222,1.0,0.0,0.0,0.0,2763.612473,0.0,0.0,0.0,0.583333,22,0,5000.0,1878.873999,3194.138435,0.0,12,0,0,0,0,2,-5.697178060715071,1.3826786532988806,-0.3155099985968796,0.317742629896532,0.9000492753016771,0.3678544778007794,0.3400938574043631,0.02850311712485244
